1940 (13th),Special Effects (archaic category),Swiss Family Robinson,Photographic Effects by Vernon L. Walker; Sound Effects by John O. Aalberg,FALSE,,,,,,,,,,,
1940 (13th),Special Effects (archaic category),The Thief of Bagdad,Photographic Effects by Lawrence Butler; Sound Effects by Jack Whitney,TRUE,,,,,,,,,,,
1940 (13th),Special Effects (archaic category),Typhoon,Photographic Effects by Farciot Edouart, Gordon Jennings; Sound Effects by Loren Ryder,FALSE,,,,,,,,,,
1940 (13th),Special Effects (archaic category),Women in War,Photographic Effects by Howard J. Lydecker, William Bradford, Ellis J. Thackery; Sound Effects by Herbert Norsch,FALSE,,,,,,,,,
1939 (12th),Actor -- Leading Role,Robert Donat,Goodbye, Mr. Chips {'Mr. Chips'},TRUE,,,,,,,,,,
1939 (12th),Actor -- Leading Role,Clark Gable,Gone with the Wind {'Rhett Butler'},FALSE,,,,,,,,,,,
1939 (12th),Actor -- Leading Role,Laurence Olivier,Wuthering Heights {'Heathcliff'},FALSE,,,,,,,,,,,
1939 (12th),Actor -- Leading Role,Mickey Rooney,Babes in Arms {'Mickey Moran'},FALSE,,,,,,,,,,,
1939 (12th),Actor -- Leading Role,James Stewart,Mr. Smith Goes to Washington {'Jefferson Smith'},FALSE,,,,,,,,,,,
1939 (12th),Actor -- Supporting Role,Brian Aherne,Juarez {'Emperor Maximilian von Habsburg'},FALSE,,,,,,,,,,,
1939 (12th),Actor -- Supporting Role,Harry Carey,Mr. Smith Goes to Washington {'President of the Senate'},FALSE,,,,,,,,,,,
1939 (12th),Actor -- Supporting Role,Brian Donlevy,Beau Geste {'Sergeant Markoff'},FALSE,,,,,,,,,,,
1939 (12th),Actor -- Supporting Role,Thomas Mitchell,Stagecoach {'Dr. Josiah Boone'},TRUE,,,,,,,,,,,
1939 (12th),Actor -- Supporting Role,Claude Rains,Mr. Smith Goes to Washington {'Senator Joseph Paine'},FALSE,,,,,,,,,,,
1939 (12th),Actress -- Leading Role,Bette Davis,Dark Victory {'Judith Traherne'},FALSE,,,,,,,,,,,
1939 (12th),Actress -- Leading Role,Irene Dunne,Love Affair {'Terry McKay'},FALSE,,,,,,,,,,,
1939 (12th),Actress -- Leading Role,Greta Garbo,Ninotchka {'Lena Yakushova (Ninotchka)'},FALSE,,,,,,,,,,,
1939 (12th),Actress -- Leading Role,Greer Garson,Goodbye, Mr. Chips {'Katherine Chipping'},FALSE,,,,,,,,,,
1939 (12th),Actress -- Leading Role,Vivien Leigh,Gone with the Wind {'Scarlett O'Hara'},TRUE,,,,,,,,,,,
1939 (12th),Actress -- Supporting Role,Olivia de Havilland,Gone with the Wind {'Melanie Hamilton'},FALSE,,,,,,,,,,,
1939 (12th),Actress -- Supporting Role,Geraldine Fitzgerald,Wuthering Heights {'Isabella'},FALSE,,,,,,,,,,,
1939 (12th),Actress -- Supporting Role,Hattie McDaniel,Gone with the Wind {'Mammy'},TRUE,,,,,,,,,,,
1939 (12th),Actress -- Supporting Role,Edna May Oliver,Drums along the Mohawk {'Sarah McKlennar'},FALSE,,,,,,,,,,,
1939 (12th),Actress -- Supporting Role,Maria Ouspenskaya,Love Affair {'Grandmother, Mme. Marnay'},FALSE,,,,,,,,,,
1939 (12th),Acting (other),To Judy Garland for her outstanding performance as a screen juvenile during the past year.,,TRUE,,,,,,,,,,,
1939 (12th),Art Direction,Beau Geste,Hans Dreier, Robert Odell,FALSE,,,,,,,,,,
1939 (12th),Art Direction,Captain Fury,Charles D. Hall,FALSE,,,,,,,,,,,
1939 (12th),Art Direction,First Love,Jack Otterson, Martin Obzina,FALSE,,,,,,,,,,
1939 (12th),Art Direction,Gone with the Wind,Lyle Wheeler,TRUE,,,,,,,,,,,
1939 (12th),Art Direction,Love Affair,Van Nest Polglase, Al Herman,FALSE,,,,,,,,,,
1939 (12th),Art Direction,Man of Conquest,John Victor Mackay,FALSE,,,,,,,,,,,
1939 (12th),Art Direction,Mr. Smith Goes to Washington,Lionel Banks,FALSE,,,,,,,,,,,
1939 (12th),Art Direction,The Private Lives of Elizabeth and Essex,Anton Grot,FALSE,,,,,,,,,,,
1939 (12th),Art Direction,The Rains Came,William Darling, George Dudley,FALSE,,,,,,,,,,
1939 (12th),Art Direction,Stagecoach,Alexander Toluboff,FALSE,,,,,,,,,,,
1939 (12th),Art Direction,The Wizard of Oz,Cedric Gibbons, William A. Horning,FALSE,,,,,,,,,,
1939 (12th),Art Direction,Wuthering Heights,James Basevi,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,First Love,Joseph Valentine,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,The Great Victor Herbert,Victor Milner,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Gunga Din,Joseph H. August,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Intermezzo,Gregg Toland,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Juarez,Tony Gaudio,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Lady of the Tropics,George Folsey,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Of Mice and Men,Norbert Brodine,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Only Angels Have Wings,Joseph Walker,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,The Rains Came,Arthur Miller,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Stagecoach,Bert Glennon,FALSE,,,,,,,,,,,
1939 (12th),Cinematography,Wuthering Heights,Gregg Toland,TRUE,,,,,,,,,,,
1939 (12th),Cinematography,Drums along the Mohawk,Ray Rennahan, Bert Glennon,FALSE,,,,,,,,,,
1939 (12th),Cinematography,Four Feathers,Georges Perinal, Osmond Borradaile,FALSE,,,,,,,,,,
1939 (12th),Cinematography,Gone with the Wind,Ernest Haller, Ray Rennahan,TRUE,,,,,,,,,,
1939 (12th),Cinematography,The Mikado,William V. Skall, Bernard Knowles,FALSE,,,,,,,,,,
1939 (12th),Cinematography,The Private Lives of Elizabeth and Essex,Sol Polito, W. Howard Greene,FALSE,,,,,,,,,,
1939 (12th),Cinematography,The Wizard of Oz,Hal Rosson,FALSE,,,,,,,,,,,
1939 (12th),Directing,Gone with the Wind,Victor Fleming,TRUE,,,,,,,,,,,
1939 (12th),Directing,Goodbye, Mr. Chips,Sam Wood,FALSE,,,,,,,,,,
1939 (12th),Directing,Mr. Smith Goes to Washington,Frank Capra,FALSE,,,,,,,,,,,
1939 (12th),Directing,Stagecoach,John Ford,FALSE,,,,,,,,,,,
1939 (12th),Directing,Wuthering Heights,William Wyler,FALSE,,,,,,,,,,,
1939 (12th),Film Editing,Gone with the Wind,Hal C. Kern, James E. Newcom,TRUE,,,,,,,,,,
1939 (12th),Film Editing,Goodbye, Mr. Chips,Charles Frend,FALSE,,,,,,,,,,
1939 (12th),Film Editing,Mr. Smith Goes to Washington,Gene Havlick, Al Clark,FALSE,,,,,,,,,,
1939 (12th),Film Editing,The Rains Came,Barbara McLean,FALSE,,,,,,,,,,,
1939 (12th),Film Editing,Stagecoach,Otho Lovering, Dorothy Spencer,FALSE,,,,,,,,,,
1939 (12th),Music (Scoring),Dark Victory,Max Steiner,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Eternally Yours,Werner Janssen,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Golden Boy,Victor Young,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Gone with the Wind,Max Steiner,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Gulliver's Travels,Victor Young,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),The Man in the Iron Mask,Lud Gluskin, Lucien Moraweck,FALSE,,,,,,,,,,
1939 (12th),Music (Scoring),Man of Conquest,Victor Young,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Nurse Edith Cavell,Anthony Collins,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Of Mice and Men,Aaron Copland,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),The Rains Came,Alfred Newman,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),The Wizard of Oz,Herbert Stothart,TRUE,,,,,,,,,,,
1939 (12th),Music (Scoring),Wuthering Heights,Alfred Newman,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Babes in Arms,George E. Stoll, Roger Edens,FALSE,,,,,,,,,,
1939 (12th),Music (Scoring),First Love,Charles Previn,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),The Great Victor Herbert,Phil Boutelje, Arthur Lange,FALSE,,,,,,,,,,
1939 (12th),Music (Scoring),The Hunchback of Notre Dame,Alfred Newman,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Intermezzo,Lou Forbes,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Mr. Smith Goes to Washington,Dimitri Tiomkin,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Of Mice and Men,Aaron Copland,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),The Private Lives of Elizabeth and Essex,Erich Wolfgang Korngold,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),She Married a Cop,Cy Feuer,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Stagecoach,Richard Hageman, Frank Harling, John Leipold, Leo Shuken,TRUE,,,,,,,,
1939 (12th),Music (Scoring),Swanee River,Louis Silvers,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),They Shall Have Music,Alfred Newman,FALSE,,,,,,,,,,,
1939 (12th),Music (Scoring),Way Down South,Victor Young,FALSE,,,,,,,,,,,
1939 (12th),Music (Song),Gulliver's Travels,Music by Ralph Rainger; Lyrics by Leo Robin,FALSE,,,,,,,,,,,
1939 (12th),Music (Song),Second Fiddle,Music and Lyrics by Irving Berlin,FALSE,,,,,,,,,,,
1939 (12th),Music (Song),The Wizard of Oz,Music by Harold Arlen; Lyrics by E. Y. Harburg,TRUE,,,,,,,,,,,
1939 (12th),Music (Song),Love Affair,Music and Lyrics by Buddy de Sylva,FALSE,,,,,,,,,,,
1939 (12th),Best Picture,Dark Victory,Warner Bros.-First National,FALSE,,,,,,,,,,,
1939 (12th),Best Picture,Gone with the Wind,Selznick International Pictures,TRUE,,,,,,,,,,,
1939 (12th),Best Picture,Goodbye, Mr. Chips,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,
1939 (12th),Best Picture,Love Affair,RKO Radio,FALSE,,,,,,,,,,,
1939 (12th),Best Picture,Mr. Smith Goes to Washington,Columbia,FALSE,,,,,,,,,,,
1939 (12th),Best Picture,Ninotchka,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1939 (12th),Best Picture,Of Mice and Men,Hal Roach (production company),FALSE,,,,,,,,,,,
1939 (12th),Best Picture,Stagecoach,Walter Wanger (production company),FALSE,,,,,,,,,,,
1939 (12th),Best Picture,The Wizard of Oz,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1939 (12th),Best Picture,Wuthering Heights,Samuel Goldwyn Productions,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Animated),Detouring America,Warner Bros.,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Animated),Peace on Earth,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Animated),The Pointer,Walt Disney, Producer,FALSE,,,,,,,,,,
1939 (12th),Short Film (Animated),The Ugly Duckling,Walt Disney, Producer,TRUE,,,,,,,,,,
1939 (12th),Short Film (Live Action),Busy Little Bears,Paramount,TRUE,,,,,,,,,,,
1939 (12th),Short Film (Live Action),Information Please,RKO Radio,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Live Action),Prophet without Honor,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Live Action),Sword Fishing,Warner Bros.,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Live Action),Drunk Driving,Metro-Goldwyn-Mayer,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Live Action),Five Times Five,RKO Radio,FALSE,,,,,,,,,,,
1939 (12th),Short Film (Live Action),Sons of Liberty,Warner Bros.,TRUE,,,,,,,,,,,
1939 (12th),Sound,Balalaika,Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,Gone with the Wind,Samuel Goldwyn Studio Sound Department, Thomas T. Moulton, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,Goodbye, Mr. Chips,Denham Studio Sound Department, A. W. Watkins, Sound Director,FALSE,,,,,,,,
1939 (12th),Sound,The Great Victor Herbert,Paramount Studio Sound Department, Loren L. Ryder, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,The Hunchback of Notre Dame,RKO Radio Studio Sound Department, John Aalberg, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,Man of Conquest,Republic Studio Sound Department, Charles L. Lootens, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,Mr. Smith Goes to Washington,Columbia Studio Sound Department, John Livadary, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,Of Mice and Men,Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,The Private Lives of Elizabeth and Essex,Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,The Rains Came,20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director,FALSE,,,,,,,,,
1939 (12th),Sound,When Tomorrow Comes,Universal Studio Sound Department, Bernard B. Brown, Sound Director,TRUE,,,,,,,,,
1939 (12th),Writing,Bachelor Mother,Felix Jackson,FALSE,,,,,,,,,,,
1939 (12th),Writing,Love Affair,Mildred Cram, Leo McCarey,FALSE,,,,,,,,,,
1939 (12th),Writing,Mr. Smith Goes to Washington,Lewis R. Foster,TRUE,,,,,,,,,,,
1939 (12th),Writing,Ninotchka,Melchior Lengyel,FALSE,,,,,,,,,,,
1939 (12th),Writing,Young Mr. Lincoln,Lamar Trotti,FALSE,,,,,,,,,,,
1939 (12th),Writing,Gone with the Wind,Sidney Howard,TRUE,,,,,,,,,,,
1939 (12th),Writing,Goodbye, Mr. Chips,R. C. Sherriff, Claudine West, Eric Maschwitz,FALSE,,,,,,,,
1939 (12th),Writing,Mr. Smith Goes to Washington,Sidney Buchman,FALSE,,,,,,,,,,,
1939 (12th),Writing,Ninotchka,Charles Brackett, Billy Wilder, Walter Reisch,FALSE,,,,,,,,,
1939 (12th),Writing,Wuthering Heights,Charles MacArthur, Ben Hecht,FALSE,,,,,,,,,,
1939 (12th),Honorary Award,To Douglas Fairbanks (Commemorative Award) - recognizing the unique and outstanding contribution of Douglas Fairbanks, first President of the Academy, to the international development of the motion picture.,,TRUE,,,,,,,,,
1939 (12th),Honorary Award,To The Motion Picture Relief Fund - acknowledging the outstanding services to the industry during the past year of the Motion Picture Relief Fund and its progressive leadership. Presented to Jean Hersholt, President; Ralph Morgan, Chairman of the Executive Committee; Ralph Block, First Vice-President; and Conrad Nagel.,,TRUE,,,,,,,,
1939 (12th),Honorary Award,To Judy Garland for her outstanding performance as a screen juvenile during the past year.,,TRUE,,,,,,,,,,,
1939 (12th),Honorary Award,To William Cameron Menzies for outstanding achievement in the use of color for the enhancement of dramatic mood in the production of Gone with the Wind.,,TRUE,,,,,,,,,,,
1939 (12th),Honorary Award,To the Technicolor Company for its contributions in successfully bringing three-color feature production to the screen.,,TRUE,,,,,,,,,,,
1939 (12th),Irving G. Thalberg Memorial Award,David O. Selznick,,TRUE,,,,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),To GEORGE ANDERSON of Warner Bros. Studio for an improved positive head for sun arcs. [Lighting],,TRUE,,,,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),To JOHN ARNOLD of Metro-Goldwyn-Mayer Studio for the M-G-M mobile camera crane. [Camera Cranes],,TRUE,,,,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),To THOMAS T. MOULTON, FRED ALBIN and the SOUND DEPARTMENT OF THE SAMUEL GOLDWYN STUDIO for the origination and application of the Delta db test to sound recording in motion pictures. [Laboratory],,TRUE,,,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),To FARCIOT EDOUART, JOSEPH E. ROBBINS, WILLIAM RUDOLPH and PARAMOUNT PICTURES, INC. for the design and construction of a quiet portable treadmill. [Stage Operations],,TRUE,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),To EMERY HUSE and RALPH B. ATKINSON of the Eastman Kodak Company for their specifications for chemical analysis of photographic developers and fixing baths. [Laboratory],,TRUE,,,,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),To HAROLD NYE of Warner Bros. Studio for a miniature incandescent spot lamp. [Lighting],,TRUE,,,,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),To A. J. TONDREAU of Warner Bros. Studio for the design and manufacture of an improved sound track printer. [Laboratory],,TRUE,,,,,,,,,,,
1939 (12th),Scientific and Technical (Technical Achievement Award),For important contributions in cooperative development of new improved Process Projection Equipment: F. R. ABBOTT, HALLER BELT, ALAN COOK and the BAUSCH & LOMB OPTICAL COMPANY for faster projection lenses; The MITCHELL CAMERA COMPANY for a new type process projection head; MOLE-RICHARDSON COMPANY for a new type automatically controlled projection arc lamp; CHARLES HANDLEY, DAVID JOY and the NATIONAL CARBON COMPANY for improved and more stable high-intensity carbons; WINTON HOCH and the TECHNICOLOR MOTION PICTURE CORP. for an auxiliary optical system; DON MUSGRAVE and SELZNICK INTERNATIONAL PICTURES, INC. for pioneering in the use of coordinated equipment in the production, Gone with the Wind. [Special Photographic],,TRUE,,,,,,
1939 (12th),Scientific and Technical (Special Awards),To the Technicolor Company for its contributions in successfully bringing three-color feature production to the screen.,,TRUE,,,,,,,,,,,
1939 (12th),Special Effects (archaic category),Gone with the Wind,John R. Cosgrove, Fred Albin, Arthur Johns,FALSE,,,,,,,,,
1939 (12th),Special Effects (archaic category),Only Angels Have Wings,Roy Davidson, Edwin C. Hahn,FALSE,,,,,,,,,,
1939 (12th),Special Effects (archaic category),The Private Lives of Elizabeth and Essex,Byron Haskin, Nathan Levinson,FALSE,,,,,,,,,,
1939 (12th),Special Effects (archaic category),The Rains Came,Fred Sersen, E. H. Hansen,TRUE,,,,,,,,,,
1939 (12th),Special Effects (archaic category),Topper Takes a Trip,Roy Seawright,FALSE,,,,,,,,,,,
1939 (12th),Special Effects (archaic category),Union Pacific,Farciot Edouart, Gordon Jennings, Loren Ryder,FALSE,,,,,,,,,
1939 (12th),Special Effects (archaic category),The Wizard of Oz,A. Arnold Gillespie, Douglas Shearer,FALSE,,,,,,,,,,
1938 (11th),Actor -- Leading Role,Charles Boyer,Algiers {'Pepe Le Moko'},FALSE,,,,,,,,,,,
1938 (11th),Actor -- Leading Role,James Cagney,Angels with Dirty Faces {'Rocky Sullivan'},FALSE,,,,,,,,,,,
1938 (11th),Actor -- Leading Role,Robert Donat,The Citadel {'Andrew Mason'},FALSE,,,,,,,,,,,
1938 (11th),Actor -- Leading Role,Leslie Howard,Pygmalion {'Professor Henry Higgins'},FALSE,,,,,,,,,,,
1938 (11th),Actor -- Leading Role,Spencer Tracy,Boys Town {'Father Flanagan'},TRUE,,,,,,,,,,,
1938 (11th),Actor -- Supporting Role,Walter Brennan,Kentucky {'Peter Goodwin'},TRUE,,,,,,,,,,,
1938 (11th),Actor -- Supporting Role,John Garfield,Four Daughters {'Mickey Borden'},FALSE,,,,,,,,,,,
1938 (11th),Actor -- Supporting Role,Gene Lockhart,Algiers {'Regis'},FALSE,,,,,,,,,,,
1938 (11th),Actor -- Supporting Role,Robert Morley,Marie Antoinette {'King Louis XVI'},FALSE,,,,,,,,,,,
1938 (11th),Actor -- Supporting Role,Basil Rathbone,If I Were King {'Louis XI'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Leading Role,Fay Bainter,White Banners {'Hannah'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Leading Role,Bette Davis,Jezebel {'Julie Morrison'},TRUE,,,,,,,,,,,
1938 (11th),Actress -- Leading Role,Wendy Hiller,Pygmalion {'Eliza Doolittle'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Leading Role,Norma Shearer,Marie Antoinette {'Marie Antoinette'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Leading Role,Margaret Sullavan,Three Comrades {'Pat Hollmann'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Supporting Role,Fay Bainter,Jezebel {'Aunt Belle Massey'},TRUE,,,,,,,,,,,
1938 (11th),Actress -- Supporting Role,Beulah Bondi,Of Human Hearts {'Mary Wilkins'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Supporting Role,Billie Burke,Merrily We Live {'Mrs. Emily Kilbourne'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Supporting Role,Spring Byington,You Can't Take It with You {'Penny Sycamore'},FALSE,,,,,,,,,,,
1938 (11th),Actress -- Supporting Role,Miliza Korjus,The Great Waltz {'Carla Donner'},FALSE,,,,,,,,,,,
1938 (11th),Acting (other),To Deanna Durbin and Mickey Rooney for their significant contribution in bringing to the screen the spirit and personification of youth, and as juvenile players setting a high standard of ability and achievement.,,TRUE,,,,,,,,,,
1938 (11th),Animated Feature Film,To Walt Disney for Snow White and the Seven Dwarfs, recognized as a significant screen innovation which has charmed millions and pioneered a great new entertainment field for the motion picture cartoon.,,TRUE,,,,,,,,,,
1938 (11th),Art Direction,The Adventures of Robin Hood,Carl J. Weyl,TRUE,,,,,,,,,,,
1938 (11th),Art Direction,The Adventures of Tom Sawyer,Lyle Wheeler,FALSE,,,,,,,,,,,
1938 (11th),Art Direction,Alexander's Ragtime Band,Bernard Herzbrun, Boris Leven,FALSE,,,,,,,,,,
1938 (11th),Art Direction,Algiers,Alexander Toluboff,FALSE,,,,,,,,,,,
1938 (11th),Art Direction,Carefree,Van Nest Polglase,FALSE,,,,,,,,,,,
1938 (11th),Art Direction,The Goldwyn Follies,Richard Day,FALSE,,,,,,,,,,,
1938 (11th),Art Direction,Holiday,Stephen Goosson, Lionel Banks,FALSE,,,,,,,,,,
1938 (11th),Art Direction,If I Were King,Hans Dreier, John Goodman,FALSE,,,,,,,,,,
1938 (11th),Art Direction,Mad about Music,Jack Otterson,FALSE,,,,,,,,,,,
1938 (11th),Art Direction,Marie Antoinette,Cedric Gibbons,FALSE,,,,,,,,,,,
1938 (11th),Art Direction,Merrily We Live,Charles D. Hall,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,Algiers,James Wong Howe,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,Army Girl,Ernest Miller, Harry Wild,FALSE,,,,,,,,,,
1938 (11th),Cinematography,The Buccaneer,Victor Milner,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,The Great Waltz,Joseph Ruttenberg,TRUE,,,,,,,,,,,
1938 (11th),Cinematography,Jezebel,Ernest Haller,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,Mad about Music,Joseph Valentine,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,Merrily We Live,Norbert Brodine,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,Suez,Peverell Marley,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,Vivacious Lady,Robert de Grasse,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,You Can't Take It with You,Joseph Walker,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,The Young in Heart,Leon Shamroy,FALSE,,,,,,,,,,,
1938 (11th),Cinematography,To Oliver Marsh and Allen Davey for the color cinematography of the Metro-Goldwyn-Mayer production, Sweethearts.,,TRUE,,,,,,,,,,
1938 (11th),Directing,Angels with Dirty Faces,Michael Curtiz,FALSE,,,,,,,,,,,
1938 (11th),Directing,Boys Town,Norman Taurog,FALSE,,,,,,,,,,,
1938 (11th),Directing,The Citadel,King Vidor,FALSE,,,,,,,,,,,
1938 (11th),Directing,Four Daughters,Michael Curtiz,FALSE,,,,,,,,,,,
1938 (11th),Directing,You Can't Take It with You,Frank Capra,TRUE,,,,,,,,,,,
1938 (11th),Film Editing,The Adventures of Robin Hood,Ralph Dawson,TRUE,,,,,,,,,,,
1938 (11th),Film Editing,Alexander's Ragtime Band,Barbara McLean,FALSE,,,,,,,,,,,
1938 (11th),Film Editing,The Great Waltz,Tom Held,FALSE,,,,,,,,,,,
1938 (11th),Film Editing,Test Pilot,Tom Held,FALSE,,,,,,,,,,,
1938 (11th),Film Editing,You Can't Take It with You,Gene Havlick,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),The Adventures of Robin Hood,Erich Wolfgang Korngold,TRUE,,,,,,,,,,,
1938 (11th),Music (Scoring),Army Girl,Victor Young,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Block-Heads,Marvin Hatley,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Blockade,Werner Janssen,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Breaking the Ice,Victor Young,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),The Cowboy and the Lady,Alfred Newman,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),If I Were King,Richard Hageman,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Marie Antoinette,Herbert Stothart,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Pacific Liner,Russell Bennett,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Suez,Louis Silvers,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),The Young in Heart,Franz Waxman,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Alexander's Ragtime Band,Alfred Newman,TRUE,,,,,,,,,,,
1938 (11th),Music (Scoring),Carefree,Victor Baravalle,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Girls' School,Morris Stoloff, Gregory Stone,FALSE,,,,,,,,,,
1938 (11th),Music (Scoring),The Goldwyn Follies,Alfred Newman,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Jezebel,Max Steiner,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Mad about Music,Charles Previn, Frank Skinner,FALSE,,,,,,,,,,
1938 (11th),Music (Scoring),Storm over Bengal,Cy Feuer,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Sweethearts,Herbert Stothart,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),There Goes My Heart,Marvin Hatley,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),Tropic Holiday,Boris Morros,FALSE,,,,,,,,,,,
1938 (11th),Music (Scoring),The Young in Heart,Franz Waxman,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),Mannequin,Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),Carefree,Music and Lyrics by Irving Berlin,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),The Cowboy and the Lady,Music by Lionel Newman; Lyrics by Arthur Quenzer,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),Under Western Stars,Music and Lyrics by Johnny Marvin,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),Going Places,Music by Harry Warren; Lyrics by Johnny Mercer,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),Merrily We Live,Music by Phil Charig; Lyrics by Arthur Quenzer,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),The Lady Objects,Music by Ben Oakland; Lyrics by Oscar Hammerstein II,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),That Certain Age,Music by Jimmy McHugh; Lyrics by Harold Adamson,FALSE,,,,,,,,,,,
1938 (11th),Music (Song),Alexander's Ragtime Band,Music and Lyrics by Irving Berlin,FALSE,,,,,,,,,,,
